image_id,class_id,species,breed_id,official_split,species_name,breed_name
miniature_pinscher_168,22,2,15,trainval,dog,miniature_pinscher
pomeranian_121,25,2,17,trainval,dog,pomeranian
miniature_pinscher_187,22,2,15,trainval,dog,miniature_pinscher
Sphynx_198,34,1,12,trainval,cat,Sphynx
boxer_118,9,2,5,trainval,dog,boxer
scottish_terrier_163,31,2,21,trainval,dog,scottish_terrier
american_bulldog_112,2,2,1,trainval,dog,american_bulldog
scottish_terrier_189,31,2,21,trainval,dog,scottish_terrier
keeshond_13,19,2,13,trainval,dog,keeshond
Maine_Coon_167,21,1,7,trainval,cat,Maine_Coon
american_pit_bull_terrier_190,3,2,2,trainval,dog,american_pit_bull_terrier
scottish_terrier_118,31,2,21,trainval,dog,scottish_terrier
english_cocker_spaniel_133,13,2,7,trainval,dog,english_cocker_spaniel
Bengal_127,6,1,2,trainval,cat,Bengal
Persian_116,24,1,8,trainval,cat,Persian
staffordshire_bull_terrier_165,35,2,23,trainval,dog,staffordshire_bull_terrier
Egyptian_Mau_156,12,1,6,trainval,cat,Egyptian_Mau
english_cocker_spaniel_145,13,2,7,trainval,dog,english_cocker_spaniel
samoyed_13,30,2,20,trainval,dog,samoyed
Bengal_13,6,1,2,trainval,cat,Bengal
Russian_Blue_16,28,1,10,trainval,cat,Russian_Blue
scottish_terrier_18,31,2,21,trainval,dog,scottish_terrier
havanese_109,17,2,11,trainval,dog,havanese
Abyssinian_114,1,1,1,trainval,cat,Abyssinian
saint_bernard_171,29,2,19,trainval,dog,saint_bernard
english_setter_171,14,2,8,trainval,dog,english_setter
keeshond_18,19,2,13,trainval,dog,keeshond
keeshond_174,19,2,13,trainval,dog,keeshond
american_pit_bull_terrier_135,3,2,2,trainval,dog,american_pit_bull_terrier
basset_hound_112,4,2,3,trainval,dog,basset_hound
yorkshire_terrier_168,37,2,25,trainval,dog,yorkshire_terrier
Bengal_12,6,1,2,trainval,cat,Bengal
Egyptian_Mau_131,12,1,6,trainval,cat,Egyptian_Mau
shiba_inu_110,32,2,22,trainval,dog,shiba_inu
miniature_pinscher_176,22,2,15,trainval,dog,miniature_pinscher
Bombay_13,8,1,4,trainval,cat,Bombay
beagle_182,5,2,4,trainval,dog,beagle
english_setter_188,14,2,8,trainval,dog,english_setter
leonberger_108,20,2,14,trainval,dog,leonberger
Birman_136,7,1,3,trainval,cat,Birman
german_shorthaired_121,15,2,9,trainval,dog,german_shorthaired
samoyed_123,30,2,20,trainval,dog,samoyed
english_setter_144,14,2,8,trainval,dog,english_setter
english_setter_16,14,2,8,trainval,dog,english_setter
samoyed_143,30,2,20,trainval,dog,samoyed
german_shorthaired_185,15,2,9,trainval,dog,german_shorthaired
shiba_inu_126,32,2,22,trainval,dog,shiba_inu
Ragdoll_106,27,1,9,trainval,cat,Ragdoll
Bengal_169,6,1,2,trainval,cat,Bengal
american_pit_bull_terrier_152,3,2,2,trainval,dog,american_pit_bull_terrier
Bombay_157,8,1,4,trainval,cat,Bombay
Bombay_141,8,1,4,trainval,cat,Bombay
english_cocker_spaniel_171,13,2,7,trainval,dog,english_cocker_spaniel
japanese_chin_14,18,2,12,trainval,dog,japanese_chin
Siamese_172,33,1,11,trainval,cat,Siamese
american_pit_bull_terrier_145,3,2,2,trainval,dog,american_pit_bull_terrier
Sphynx_115,34,1,12,trainval,cat,Sphynx
basset_hound_13,4,2,3,trainval,dog,basset_hound
Ragdoll_196,27,1,9,trainval,cat,Ragdoll
Bengal_102,6,1,2,trainval,cat,Bengal
basset_hound_15,4,2,3,trainval,dog,basset_hound
shiba_inu_187,32,2,22,trainval,dog,shiba_inu
Egyptian_Mau_190,12,1,6,trainval,cat,Egyptian_Mau
Bengal_11,6,1,2,trainval,cat,Bengal
saint_bernard_140,29,2,19,trainval,dog,saint_bernard
scottish_terrier_13,31,2,21,trainval,dog,scottish_terrier
boxer_125,9,2,5,trainval,dog,boxer
keeshond_186,19,2,13,trainval,dog,keeshond
pomeranian_187,25,2,17,trainval,dog,pomeranian
Sphynx_169,34,1,12,trainval,cat,Sphynx
scottish_terrier_101,31,2,21,trainval,dog,scottish_terrier
pomeranian_120,25,2,17,trainval,dog,pomeranian
Abyssinian_15,1,1,1,trainval,cat,Abyssinian
Bombay_115,8,1,4,trainval,cat,Bombay
keeshond_175,19,2,13,trainval,dog,keeshond
Maine_Coon_117,21,1,7,trainval,cat,Maine_Coon
japanese_chin_128,18,2,12,trainval,dog,japanese_chin
Maine_Coon_168,21,1,7,trainval,cat,Maine_Coon
Sphynx_159,34,1,12,trainval,cat,Sphynx
yorkshire_terrier_151,37,2,25,trainval,dog,yorkshire_terrier
Maine_Coon_144,21,1,7,trainval,cat,Maine_Coon
Maine_Coon_152,21,1,7,trainval,cat,Maine_Coon
yorkshire_terrier_148,37,2,25,trainval,dog,yorkshire_terrier
Siamese_159,33,1,11,trainval,cat,Siamese
pug_118,26,2,18,trainval,dog,pug
samoyed_152,30,2,20,trainval,dog,samoyed
Sphynx_136,34,1,12,trainval,cat,Sphynx
american_bulldog_180,2,2,1,trainval,dog,american_bulldog
Ragdoll_187,27,1,9,trainval,cat,Ragdoll
staffordshire_bull_terrier_160,35,2,23,trainval,dog,staffordshire_bull_terrier
havanese_170,17,2,11,trainval,dog,havanese
boxer_123,9,2,5,trainval,dog,boxer
samoyed_174,30,2,20,trainval,dog,samoyed
american_pit_bull_terrier_144,3,2,2,trainval,dog,american_pit_bull_terrier
Birman_151,7,1,3,trainval,cat,Birman
chihuahua_149,11,2,6,trainval,dog,chihuahua
pomeranian_141,25,2,17,trainval,dog,pomeranian
shiba_inu_101,32,2,22,trainval,dog,shiba_inu
pug_173,26,2,18,trainval,dog,pug
beagle_169,5,2,4,trainval,dog,beagle
Bombay_119,8,1,4,trainval,cat,Bombay
beagle_113,5,2,4,trainval,dog,beagle
staffordshire_bull_terrier_191,35,2,23,trainval,dog,staffordshire_bull_terrier
yorkshire_terrier_172,37,2,25,trainval,dog,yorkshire_terrier
miniature_pinscher_128,22,2,15,trainval,dog,miniature_pinscher
Birman_137,7,1,3,trainval,cat,Birman
pomeranian_104,25,2,17,trainval,dog,pomeranian
english_cocker_spaniel_180,13,2,7,trainval,dog,english_cocker_spaniel
scottish_terrier_174,31,2,21,trainval,dog,scottish_terrier
leonberger_154,20,2,14,trainval,dog,leonberger
pomeranian_181,25,2,17,trainval,dog,pomeranian
american_bulldog_144,2,2,1,trainval,dog,american_bulldog
pomeranian_10,25,2,17,trainval,dog,pomeranian
keeshond_148,19,2,13,trainval,dog,keeshond
Ragdoll_153,27,1,9,trainval,cat,Ragdoll
yorkshire_terrier_179,37,2,25,trainval,dog,yorkshire_terrier
beagle_141,5,2,4,trainval,dog,beagle
english_cocker_spaniel_159,13,2,7,trainval,dog,english_cocker_spaniel
japanese_chin_171,18,2,12,trainval,dog,japanese_chin
British_Shorthair_177,10,1,5,trainval,cat,British_Shorthair
scottish_terrier_138,31,2,21,trainval,dog,scottish_terrier
Birman_148,7,1,3,trainval,cat,Birman
Egyptian_Mau_148,12,1,6,trainval,cat,Egyptian_Mau
saint_bernard_107,29,2,19,trainval,dog,saint_bernard
english_cocker_spaniel_104,13,2,7,trainval,dog,english_cocker_spaniel
Russian_Blue_133,28,1,10,trainval,cat,Russian_Blue
miniature_pinscher_166,22,2,15,trainval,dog,miniature_pinscher
British_Shorthair_18,10,1,5,trainval,cat,British_Shorthair
Maine_Coon_136,21,1,7,trainval,cat,Maine_Coon
american_bulldog_102,2,2,1,trainval,dog,american_bulldog
Maine_Coon_192,21,1,7,trainval,cat,Maine_Coon
german_shorthaired_177,15,2,9,trainval,dog,german_shorthaired
newfoundland_146,23,2,16,trainval,dog,newfoundland
shiba_inu_152,32,2,22,trainval,dog,shiba_inu
Persian_136,24,1,8,trainval,cat,Persian
Persian_159,24,1,8,trainval,cat,Persian
Egyptian_Mau_176,12,1,6,trainval,cat,Egyptian_Mau
japanese_chin_181,18,2,12,trainval,dog,japanese_chin
basset_hound_141,4,2,3,trainval,dog,basset_hound
Bombay_159,8,1,4,trainval,cat,Bombay
staffordshire_bull_terrier_172,35,2,23,trainval,dog,staffordshire_bull_terrier
pomeranian_133,25,2,17,trainval,dog,pomeranian
english_setter_155,14,2,8,trainval,dog,english_setter
beagle_127,5,2,4,trainval,dog,beagle
Sphynx_155,34,1,12,trainval,cat,Sphynx
Ragdoll_130,27,1,9,trainval,cat,Ragdoll
english_cocker_spaniel_161,13,2,7,trainval,dog,english_cocker_spaniel
japanese_chin_148,18,2,12,trainval,dog,japanese_chin
chihuahua_101,11,2,6,trainval,dog,chihuahua
chihuahua_140,11,2,6,trainval,dog,chihuahua
german_shorthaired_114,15,2,9,trainval,dog,german_shorthaired
american_pit_bull_terrier_151,3,2,2,trainval,dog,american_pit_bull_terrier
Persian_138,24,1,8,trainval,cat,Persian
leonberger_112,20,2,14,trainval,dog,leonberger
keeshond_151,19,2,13,trainval,dog,keeshond
havanese_103,17,2,11,trainval,dog,havanese
keeshond_106,19,2,13,trainval,dog,keeshond
english_cocker_spaniel_125,13,2,7,trainval,dog,english_cocker_spaniel
scottish_terrier_177,31,2,21,trainval,dog,scottish_terrier
staffordshire_bull_terrier_144,35,2,23,trainval,dog,staffordshire_bull_terrier
great_pyrenees_189,16,2,10,trainval,dog,great_pyrenees
keeshond_158,19,2,13,trainval,dog,keeshond
yorkshire_terrier_120,37,2,25,trainval,dog,yorkshire_terrier
chihuahua_163,11,2,6,trainval,dog,chihuahua
Sphynx_195,34,1,12,trainval,cat,Sphynx
great_pyrenees_115,16,2,10,trainval,dog,great_pyrenees
leonberger_137,20,2,14,trainval,dog,leonberger
Maine_Coon_191,21,1,7,trainval,cat,Maine_Coon
wheaten_terrier_134,36,2,24,trainval,dog,wheaten_terrier
Birman_104,7,1,3,trainval,cat,Birman
Maine_Coon_129,21,1,7,trainval,cat,Maine_Coon
leonberger_181,20,2,14,trainval,dog,leonberger
British_Shorthair_134,10,1,5,trainval,cat,British_Shorthair
Bengal_157,6,1,2,trainval,cat,Bengal
miniature_pinscher_118,22,2,15,trainval,dog,miniature_pinscher
Birman_139,7,1,3,trainval,cat,Birman
yorkshire_terrier_180,37,2,25,trainval,dog,yorkshire_terrier
english_setter_18,14,2,8,trainval,dog,english_setter
yorkshire_terrier_158,37,2,25,trainval,dog,yorkshire_terrier
american_pit_bull_terrier_136,3,2,2,trainval,dog,american_pit_bull_terrier
Abyssinian_124,1,1,1,trainval,cat,Abyssinian
Ragdoll_147,27,1,9,trainval,cat,Ragdoll
chihuahua_12,11,2,6,trainval,dog,chihuahua
wheaten_terrier_13,36,2,24,trainval,dog,wheaten_terrier
shiba_inu_115,32,2,22,trainval,dog,shiba_inu
Persian_194,24,1,8,trainval,cat,Persian
chihuahua_129,11,2,6,trainval,dog,chihuahua
Persian_111,24,1,8,trainval,cat,Persian
Ragdoll_114,27,1,9,trainval,cat,Ragdoll
Bengal_128,6,1,2,trainval,cat,Bengal
saint_bernard_151,29,2,19,trainval,dog,saint_bernard
Siamese_205,33,1,11,trainval,cat,Siamese
Persian_147,24,1,8,trainval,cat,Persian
shiba_inu_10,32,2,22,trainval,dog,shiba_inu
american_pit_bull_terrier_107,3,2,2,trainval,dog,american_pit_bull_terrier
Ragdoll_105,27,1,9,trainval,cat,Ragdoll
english_setter_143,14,2,8,trainval,dog,english_setter
pug_179,26,2,18,trainval,dog,pug
British_Shorthair_178,10,1,5,trainval,cat,British_Shorthair
